turbine_id,timestamp,latitude,longitude,wind_speed_mps,power_output_kw,temperature_c
TURB_016,2024-06-01T00:00:00,32.7511,-103.7191,4.71,32.0,22.2
TURB_016,2024-06-01T01:00:00,32.7511,-103.7191,2.51,-397.8,15.4
TURB_016,2024-06-01T02:00:00,32.7511,-103.7191,6.67,298.6,19.7
TURB_016,2024-06-01T03:00:00,32.7511,-103.7191,6.34,-119.5,25.2
TURB_016,2024-06-01T04:00:00,32.7511,-103.7191,5.01,-86.2,20.5
TURB_016,2024-06-01T05:00:00,32.7511,-103.7191,6.85,308.3,17.4
TURB_016,2024-06-01T06:00:00,32.7511,-103.7191,11.25,1357.4,22.6
TURB_016,2024-06-01T07:00:00,32.7511,-103.7191,1.59,156.0,10.8
TURB_016,2024-06-01T08:00:00,32.7511,-103.7191,12.12,1807.4,11.6
TURB_016,2024-06-01T09:00:00,32.7511,-103.7191,9.99,1175.2,18.2
TURB_016,2024-06-01T10:00:00,32.7511,-103.7191,4.91,21.6,15.0
TURB_016,2024-06-01T11:00:00,32.7511,-103.7191,7.88,638.5,4.9
TURB_016,2024-06-01T12:00:00,32.7511,-103.7191,9.0,671.7,10.8
TURB_016,2024-06-01T13:00:00,32.7511,-103.7191,5.77,149.4,-3.0
TURB_016,2024-06-01T14:00:00,32.7511,-103.7191,5.9,29.8,17.7
TURB_016,2024-06-01T15:00:00,32.7511,-103.7191,5.58,131.0,22.7
TURB_016,2024-06-01T16:00:00,32.7511,-103.7191,10.98,1505.3,12.5
TURB_016,2024-06-01T17:00:00,32.7511,-103.7191,9.63,846.0,14.0
TURB_016,2024-06-01T18:00:00,32.7511,-103.7191,9.23,666.7,22.5
TURB_016,2024-06-01T19:00:00,32.7511,-103.7191,7.52,548.9,22.3
TURB_016,2024-06-01T20:00:00,32.7511,-103.7191,11.09,1084.0,17.2
TURB_016,2024-06-01T21:00:00,32.7511,-103.7191,10.55,1353.3,9.4
TURB_016,2024-06-01T22:00:00,32.7511,-103.7191,6.03,418.0,11.2
TURB_016,2024-06-01T23:00:00,32.7511,-103.7191,7.1,673.2,14.8
TURB_016,2024-06-02T00:00:00,32.7511,-103.7191,5.82,21.6,16.7
TURB_016,2024-06-02T01:00:00,32.7511,-103.7191,4.0,14.6,16.7
TURB_016,2024-06-02T02:00:00,32.7511,-103.7191,11.9,1817.6,11.4
TURB_016,2024-06-02T03:00:00,32.7511,-103.7191,11.54,1475.0,8.8
TURB_016,2024-06-02T04:00:00,32.7511,-103.7191,7.48,706.8,15.8
TURB_016,2024-06-02T05:00:00,32.7511,-103.7191,8.04,846.7,7.8
TURB_016,2024-06-02T06:00:00,32.7511,-103.7191,4.14,-252.0,16.9
TURB_016,2024-06-02T07:00:00,32.7511,-103.7191,8.5,922.6,16.2
TURB_016,2024-06-02T08:00:00,32.7511,-103.7191,6.79,313.1,15.6
TURB_016,2024-06-02T09:00:00,32.7511,-103.7191,2.98,568.7,17.6
TURB_016,2024-06-02T10:00:00,32.7511,-103.7191,8.63,765.8,18.5
TURB_016,2024-06-02T11:00:00,32.7511,-103.7191,7.58,309.0,18.0
TURB_016,2024-06-02T12:00:00,32.7511,-103.7191,9.16,605.9,22.1
TURB_016,2024-06-02T13:00:00,32.7511,-103.7191,8.88,846.2,22.0
TURB_016,2024-06-02T14:00:00,32.7511,-103.7191,8.07,588.1,19.1
TURB_016,2024-06-02T15:00:00,32.7511,-103.7191,5.83,208.5,15.6
TURB_016,2024-06-02T16:00:00,32.7511,-103.7191,5.13,598.7,8.0
TURB_016,2024-06-02T17:00:00,32.7511,-103.7191,4.11,332.1,18.6
TURB_016,2024-06-02T18:00:00,32.7511,-103.7191,4.92,240.7,22.3
TURB_016,2024-06-02T19:00:00,32.7511,-103.7191,7.91,1014.5,6.4
TURB_016,2024-06-02T20:00:00,32.7511,-103.7191,10.08,1257.9,19.5
TURB_016,2024-06-02T21:00:00,32.7511,-103.7191,7.39,345.0,17.2
TURB_016,2024-06-02T22:00:00,32.7511,-103.7191,10.45,1260.8,20.2
TURB_016,2024-06-02T23:00:00,32.7511,-103.7191,4.94,75.2,10.3
TURB_016,2024-06-03T00:00:00,32.7511,-103.7191,6.84,523.3,15.5
TURB_016,2024-06-03T01:00:00,32.7511,-103.7191,15.82,3000.0,15.3
TURB_016,2024-06-03T02:00:00,32.7511,-103.7191,8.32,448.1,14.7
TURB_016,2024-06-03T03:00:00,32.7511,-103.7191,11.38,1497.9,11.0
TURB_016,2024-06-03T04:00:00,32.7511,-103.7191,5.22,52.6,15.4
TURB_016,2024-06-03T05:00:00,32.7511,-103.7191,11.58,1285.0,13.4
TURB_016,2024-06-03T06:00:00,32.7511,-103.7191,8.43,233.0,10.8
TURB_016,2024-06-03T07:00:00,32.7511,-103.7191,5.96,52.6,16.0
TURB_016,2024-06-03T08:00:00,32.7511,-103.7191,7.52,313.9,17.1
TURB_016,2024-06-03T09:00:00,32.7511,-103.7191,13.17,2611.8,5.4
TURB_016,2024-06-03T10:00:00,32.7511,-103.7191,9.73,885.9,15.8
TURB_016,2024-06-03T11:00:00,32.7511,-103.7191,6.81,338.7,15.8
TURB_016,2024-06-03T12:00:00,32.7511,-103.7191,6.26,66.4,12.8
TURB_016,2024-06-03T13:00:00,32.7511,-103.7191,8.7,778.9,19.3
TURB_016,2024-06-03T14:00:00,32.7511,-103.7191,6.52,333.6,19.8
TURB_016,2024-06-03T15:00:00,32.7511,-103.7191,11.5,1507.8,13.9
TURB_016,2024-06-03T16:00:00,32.7511,-103.7191,8.57,400.2,14.0
TURB_016,2024-06-03T17:00:00,32.7511,-103.7191,10.23,1200.2,13.6
TURB_016,2024-06-03T18:00:00,32.7511,-103.7191,8.65,483.0,18.5
TURB_016,2024-06-03T19:00:00,32.7511,-103.7191,7.77,413.3,13.2
TURB_016,2024-06-03T20:00:00,32.7511,-103.7191,7.81,387.0,18.3
TURB_016,2024-06-03T21:00:00,32.7511,-103.7191,6.81,635.0,22.3
TURB_016,2024-06-03T22:00:00,32.7511,-103.7191,5.33,165.0,11.7
TURB_016,2024-06-03T23:00:00,32.7511,-103.7191,7.02,746.4,13.5
TURB_016,2024-06-04T00:00:00,32.7511,-103.7191,9.08,857.0,10.0
TURB_016,2024-06-04T01:00:00,32.7511,-103.7191,5.43,-80.7,10.6
TURB_016,2024-06-04T02:00:00,32.7511,-103.7191,0.0,108.9,25.3
TURB_016,2024-06-04T03:00:00,32.7511,-103.7191,8.44,318.7,11.8
TURB_016,2024-06-04T04:00:00,32.7511,-103.7191,6.62,87.0,19.3
TURB_016,2024-06-04T05:00:00,32.7511,-103.7191,10.43,903.8,18.6
TURB_016,2024-06-04T06:00:00,32.7511,-103.7191,12.58,2371.6,29.3
TURB_016,2024-06-04T07:00:00,32.7511,-103.7191,5.29,713.2,13.2
TURB_016,2024-06-04T08:00:00,32.7511,-103.7191,6.22,306.4,12.1
TURB_016,2024-06-04T09:00:00,32.7511,-103.7191,9.2,513.9,13.8
TURB_016,2024-06-04T10:00:00,32.7511,-103.7191,11.86,1655.4,15.7
TURB_016,2024-06-04T11:00:00,32.7511,-103.7191,9.43,1071.6,6.7
TURB_016,2024-06-04T12:00:00,32.7511,-103.7191,9.75,874.3,15.8
TURB_016,2024-06-04T13:00:00,32.7511,-103.7191,11.18,1158.5,9.9
TURB_016,2024-06-04T14:00:00,32.7511,-103.7191,2.19,-99.3,21.7
TURB_016,2024-06-04T15:00:00,32.7511,-103.7191,7.64,177.6,12.6
TURB_016,2024-06-04T16:00:00,32.7511,-103.7191,3.54,-180.8,16.9
TURB_016,2024-06-04T17:00:00,32.7511,-103.7191,4.48,312.3,14.6
TURB_016,2024-06-04T18:00:00,32.7511,-103.7191,8.26,507.2,18.9
TURB_016,2024-06-04T19:00:00,32.7511,-103.7191,10.35,1175.6,17.8
TURB_016,2024-06-04T20:00:00,32.7511,-103.7191,7.36,507.7,13.3
TURB_016,2024-06-04T21:00:00,32.7511,-103.7191,8.01,458.4,12.7
TURB_016,2024-06-04T22:00:00,32.7511,-103.7191,5.93,302.3,21.6
TURB_016,2024-06-04T23:00:00,32.7511,-103.7191,11.51,1274.8,21.4
TURB_016,2024-06-05T00:00:00,32.7511,-103.7191,7.05,469.9,10.5
TURB_016,2024-06-05T01:00:00,32.7511,-103.7191,8.43,661.0,7.6
TURB_016,2024-06-05T02:00:00,32.7511,-103.7191,9.82,1217.5,14.1
TURB_016,2024-06-05T03:00:00,32.7511,-103.7191,12.08,1725.1,19.2
TURB_016,2024-06-05T04:00:00,32.7511,-103.7191,1.34,486.2,22.5
TURB_016,2024-06-05T05:00:00,32.7511,-103.7191,7.15,-29.5,16.4
TURB_016,2024-06-05T06:00:00,32.7511,-103.7191,3.67,138.3,17.1
TURB_016,2024-06-05T07:00:00,32.7511,-103.7191,5.18,362.8,19.0
TURB_016,2024-06-05T08:00:00,32.7511,-103.7191,10.93,1306.6,7.9
TURB_016,2024-06-05T09:00:00,32.7511,-103.7191,10.93,1253.0,8.1
TURB_016,2024-06-05T10:00:00,32.7511,-103.7191,12.06,2172.2,14.8
TURB_016,2024-06-05T11:00:00,32.7511,-103.7191,14.48,3000.0,13.1
TURB_016,2024-06-05T12:00:00,32.7511,-103.7191,6.11,555.4,11.1
TURB_016,2024-06-05T13:00:00,32.7511,-103.7191,10.21,951.2,12.7
TURB_016,2024-06-05T14:00:00,32.7511,-103.7191,11.09,1288.2,13.0
TURB_016,2024-06-05T15:00:00,32.7511,-103.7191,11.4,1800.4,18.2
TURB_016,2024-06-05T16:00:00,32.7511,-103.7191,6.04,117.8,15.4
TURB_016,2024-06-05T17:00:00,32.7511,-103.7191,8.96,522.4,18.6
TURB_016,2024-06-05T18:00:00,32.7511,-103.7191,8.26,219.7,10.4
TURB_016,2024-06-05T19:00:00,32.7511,-103.7191,6.49,258.5,24.4
TURB_016,2024-06-05T20:00:00,32.7511,-103.7191,8.71,493.6,16.1
TURB_016,2024-06-05T21:00:00,32.7511,-103.7191,6.94,399.7,17.9
TURB_016,2024-06-05T22:00:00,32.7511,-103.7191,11.63,1567.2,23.2
TURB_016,2024-06-05T23:00:00,32.7511,-103.7191,10.72,1091.8,26.0
TURB_016,2024-06-06T00:00:00,32.7511,-103.7191,8.98,557.4,23.3
TURB_016,2024-06-06T01:00:00,32.7511,-103.7191,14.23,2876.9,12.5
TURB_016,2024-06-06T02:00:00,32.7511,-103.7191,7.48,561.9,21.4
TURB_016,2024-06-06T03:00:00,32.7511,-103.7191,9.71,936.3,22.5
TURB_016,2024-06-06T04:00:00,32.7511,-103.7191,7.06,558.3,13.6
TURB_016,2024-06-06T05:00:00,32.7511,-103.7191,9.29,779.8,14.7
TURB_016,2024-06-06T06:00:00,32.7511,-103.7191,6.87,592.9,11.3
TURB_016,2024-06-06T07:00:00,32.7511,-103.7191,5.78,617.2,19.9
TURB_016,2024-06-06T08:00:00,32.7511,-103.7191,0.84,-112.4,5.9
TURB_016,2024-06-06T09:00:00,32.7511,-103.7191,5.15,-491.3,14.3
TURB_016,2024-06-06T10:00:00,32.7511,-103.7191,4.57,107.7,6.9
TURB_016,2024-06-06T11:00:00,32.7511,-103.7191,8.25,478.3,22.5
TURB_016,2024-06-06T12:00:00,32.7511,-103.7191,12.23,1988.2,13.4
TURB_016,2024-06-06T13:00:00,32.7511,-103.7191,13.96,2407.7,8.0
TURB_016,2024-06-06T14:00:00,32.7511,-103.7191,7.75,916.0,14.0
TURB_016,2024-06-06T15:00:00,32.7511,-103.7191,7.45,125.2,19.7
TURB_016,2024-06-06T16:00:00,32.7511,-103.7191,10.86,1438.5,11.9
TURB_016,2024-06-06T17:00:00,32.7511,-103.7191,5.88,-55.3,15.4
TURB_016,2024-06-06T18:00:00,32.7511,-103.7191,4.76,-127.7,12.9
TURB_016,2024-06-06T19:00:00,32.7511,-103.7191,6.53,171.2,17.3
TURB_016,2024-06-06T20:00:00,32.7511,-103.7191,8.24,501.3,15.9
TURB_016,2024-06-06T21:00:00,32.7511,-103.7191,5.03,148.0,15.8
TURB_016,2024-06-06T22:00:00,32.7511,-103.7191,3.49,241.7,10.6
TURB_016,2024-06-06T23:00:00,32.7511,-103.7191,8.27,798.7,19.6
TURB_016,2024-06-07T00:00:00,32.7511,-103.7191,8.1,459.5,19.7
TURB_016,2024-06-07T01:00:00,32.7511,-103.7191,10.02,883.6,11.0
TURB_016,2024-06-07T02:00:00,32.7511,-103.7191,1.78,36.5,14.6
TURB_016,2024-06-07T03:00:00,32.7511,-103.7191,11.41,1556.7,21.7
TURB_016,2024-06-07T04:00:00,32.7511,-103.7191,5.91,433.8,12.4
TURB_016,2024-06-07T05:00:00,32.7511,-103.7191,10.33,811.4,16.2
TURB_016,2024-06-07T06:00:00,32.7511,-103.7191,2.05,-44.9,17.2
TURB_016,2024-06-07T07:00:00,32.7511,-103.7191,6.44,56.6,19.2
TURB_016,2024-06-07T08:00:00,32.7511,-103.7191,7.69,356.8,15.2
TURB_016,2024-06-07T09:00:00,32.7511,-103.7191,15.91,3000.0,20.8
TURB_016,2024-06-07T10:00:00,32.7511,-103.7191,9.31,839.4,3.0
TURB_016,2024-06-07T11:00:00,32.7511,-103.7191,5.96,115.9,5.6
TURB_016,2024-06-07T12:00:00,32.7511,-103.7191,4.53,-303.3,14.8
TURB_016,2024-06-07T13:00:00,32.7511,-103.7191,10.46,1364.6,17.1
TURB_016,2024-06-07T14:00:00,32.7511,-103.7191,5.11,-253.0,6.2
TURB_016,2024-06-07T15:00:00,32.7511,-103.7191,4.19,-104.1,14.2
TURB_016,2024-06-07T16:00:00,32.7511,-103.7191,4.96,189.6,13.8
TURB_016,2024-06-07T17:00:00,32.7511,-103.7191,8.03,746.1,9.1
TURB_016,2024-06-07T18:00:00,32.7511,-103.7191,9.26,790.2,13.3
TURB_016,2024-06-07T19:00:00,32.7511,-103.7191,10.66,1385.7,10.3
TURB_016,2024-06-07T20:00:00,32.7511,-103.7191,7.45,470.3,13.6
TURB_016,2024-06-07T21:00:00,32.7511,-103.7191,9.76,984.5,24.2
TURB_016,2024-06-07T22:00:00,32.7511,-103.7191,3.41,15.1,10.5
TURB_016,2024-06-07T23:00:00,32.7511,-103.7191,9.81,621.3,16.7
TURB_017,2024-06-01T00:00:00,34.5636,-115.7723,6.11,81.3,7.8
TURB_017,2024-06-01T01:00:00,34.5636,-115.7723,6.6,505.0,14.9
TURB_017,2024-06-01T02:00:00,34.5636,-115.7723,9.88,1298.2,16.3
TURB_017,2024-06-01T03:00:00,34.5636,-115.7723,6.32,346.3,12.3
TURB_017,2024-06-01T04:00:00,34.5636,-115.7723,6.49,-31.0,19.6
TURB_017,2024-06-01T05:00:00,34.5636,-115.7723,6.84,356.7,9.8
TURB_017,2024-06-01T06:00:00,34.5636,-115.7723,9.31,654.0,14.3
TURB_017,2024-06-01T07:00:00,34.5636,-115.7723,10.63,1360.5,14.9
TURB_017,2024-06-01T08:00:00,34.5636,-115.7723,2.7,618.1,23.7
TURB_017,2024-06-01T09:00:00,34.5636,-115.7723,10.17,900.6,14.4
TURB_017,2024-06-01T10:00:00,34.5636,-115.7723,6.37,511.2,16.3
TURB_017,2024-06-01T11:00:00,34.5636,-115.7723,5.65,86.0,20.6
TURB_017,2024-06-01T12:00:00,34.5636,-115.7723,12.8,2403.0,18.8
TURB_017,2024-06-01T13:00:00,34.5636,-115.7723,7.24,-268.5,16.5
TURB_017,2024-06-01T14:00:00,34.5636,-115.7723,7.99,538.9,15.3
TURB_017,2024-06-01T15:00:00,34.5636,-115.7723,4.02,176.5,18.2
TURB_017,2024-06-01T16:00:00,34.5636,-115.7723,10.05,1203.5,18.0
TURB_017,2024-06-01T17:00:00,34.5636,-115.7723,6.77,296.1,15.5
TURB_017,2024-06-01T18:00:00,34.5636,-115.7723,8.32,776.2,18.2
TURB_017,2024-06-01T19:00:00,34.5636,-115.7723,14.23,3000.0,15.4
TURB_017,2024-06-01T20:00:00,34.5636,-115.7723,0.0,247.4,12.3
TURB_017,2024-06-01T21:00:00,34.5636,-115.7723,5.6,95.5,12.8
TURB_017,2024-06-01T22:00:00,34.5636,-115.7723,9.84,640.0,9.6
TURB_017,2024-06-01T23:00:00,34.5636,-115.7723,9.03,860.8,18.2
TURB_017,2024-06-02T00:00:00,34.5636,-115.7723,5.64,-16.4,12.5
TURB_017,2024-06-02T01:00:00,34.5636,-115.7723,8.72,960.1,4.8
TURB_017,2024-06-02T02:00:00,34.5636,-115.7723,7.34,128.6,6.7
TURB_017,2024-06-02T03:00:00,34.5636,-115.7723,10.9,1404.3,17.2
TURB_017,2024-06-02T04:00:00,34.5636,-115.7723,10.76,1150.9,12.8
TURB_017,2024-06-02T05:00:00,34.5636,-115.7723,14.56,3000.0,18.7
TURB_017,2024-06-02T06:00:00,34.5636,-115.7723,8.02,146.0,4.8
TURB_017,2024-06-02T07:00:00,34.5636,-115.7723,6.26,456.9,18.9
TURB_017,2024-06-02T08:00:00,34.5636,-115.7723,10.74,1042.2,23.1
TURB_017,2024-06-02T09:00:00,34.5636,-115.7723,5.11,175.6,14.9
TURB_017,2024-06-02T10:00:00,34.5636,-115.7723,7.48,686.0,11.5
TURB_017,2024-06-02T11:00:00,34.5636,-115.7723,3.95,65.7,13.0
TURB_017,2024-06-02T12:00:00,34.5636,-115.7723,18.13,3000.0,13.0
TURB_017,2024-06-02T13:00:00,34.5636,-115.7723,4.83,-263.3,9.9
TURB_017,2024-06-02T14:00:00,34.5636,-115.7723,8.34,866.6,20.6
TURB_017,2024-06-02T15:00:00,34.5636,-115.7723,8.69,591.0,16.3
TURB_017,2024-06-02T16:00:00,34.5636,-115.7723,6.44,611.3,14.1
TURB_017,2024-06-02T17:00:00,34.5636,-115.7723,7.74,20.7,14.0
TURB_017,2024-06-02T18:00:00,34.5636,-115.7723,10.51,947.2,11.2
TURB_017,2024-06-02T19:00:00,34.5636,-115.7723,10.38,822.5,20.3
TURB_017,2024-06-02T20:00:00,34.5636,-115.7723,6.4,184.9,9.4
TURB_017,2024-06-02T21:00:00,34.5636,-115.7723,9.13,1254.1,18.9
TURB_017,2024-06-02T22:00:00,34.5636,-115.7723,5.41,385.2,13.4
TURB_017,2024-06-02T23:00:00,34.5636,-115.7723,12.12,1943.2,0.3
TURB_017,2024-06-03T00:00:00,34.5636,-115.7723,4.99,313.0,15.8
TURB_017,2024-06-03T01:00:00,34.5636,-115.7723,4.93,-7.0,5.5
TURB_017,2024-06-03T02:00:00,34.5636,-115.7723,7.73,904.9,19.0
TURB_017,2024-06-03T03:00:00,34.5636,-115.7723,14.57,3000.0,20.1
TURB_017,2024-06-03T04:00:00,34.5636,-115.7723,13.92,2774.0,14.1
TURB_017,2024-06-03T05:00:00,34.5636,-115.7723,11.1,1657.6,12.6
TURB_017,2024-06-03T06:00:00,34.5636,-115.7723,5.84,226.5,19.2
TURB_017,2024-06-03T07:00:00,34.5636,-115.7723,10.39,838.2,24.6
TURB_017,2024-06-03T08:00:00,34.5636,-115.7723,6.08,171.4,10.5
TURB_017,2024-06-03T09:00:00,34.5636,-115.7723,16.09,3000.0,10.7
TURB_017,2024-06-03T10:00:00,34.5636,-115.7723,10.59,1342.1,14.1
TURB_017,2024-06-03T11:00:00,34.5636,-115.7723,10.52,999.8,12.5
TURB_017,2024-06-03T12:00:00,34.5636,-115.7723,1.97,-257.2,24.0
TURB_017,2024-06-03T13:00:00,34.5636,-115.7723,12.92,2172.0,23.3
TURB_017,2024-06-03T14:00:00,34.5636,-115.7723,7.52,376.5,15.3
TURB_017,2024-06-03T15:00:00,34.5636,-115.7723,7.63,400.3,20.7
TURB_017,2024-06-03T16:00:00,34.5636,-115.7723,8.45,745.9,20.2
TURB_017,2024-06-03T17:00:00,34.5636,-115.7723,9.16,575.7,8.2
TURB_017,2024-06-03T18:00:00,34.5636,-115.7723,8.45,568.3,15.4
TURB_017,2024-06-03T19:00:00,34.5636,-115.7723,7.95,1019.5,8.3
TURB_017,2024-06-03T20:00:00,34.5636,-115.7723,2.03,74.8,13.1
TURB_017,2024-06-03T21:00:00,34.5636,-115.7723,8.95,833.3,21.4
TURB_017,2024-06-03T22:00:00,34.5636,-115.7723,3.48,-69.3,17.1
TURB_017,2024-06-03T23:00:00,34.5636,-115.7723,10.31,1535.0,19.8
TURB_017,2024-06-04T00:00:00,34.5636,-115.7723,7.83,301.9,12.2
TURB_017,2024-06-04T01:00:00,34.5636,-115.7723,6.22,371.9,16.3
TURB_017,2024-06-04T02:00:00,34.5636,-115.7723,4.03,-21.8,19.4
TURB_017,2024-06-04T03:00:00,34.5636,-115.7723,9.05,856.2,16.9
TURB_017,2024-06-04T04:00:00,34.5636,-115.7723,12.88,2183.6,13.1
TURB_017,2024-06-04T05:00:00,34.5636,-115.7723,5.25,194.9,2.8
TURB_017,2024-06-04T06:00:00,34.5636,-115.7723,7.45,371.8,8.2
TURB_017,2024-06-04T07:00:00,34.5636,-115.7723,5.22,303.8,16.2
TURB_017,2024-06-04T08:00:00,34.5636,-115.7723,8.31,634.2,15.5
TURB_017,2024-06-04T09:00:00,34.5636,-115.7723,11.73,1638.1,7.7
TURB_017,2024-06-04T10:00:00,34.5636,-115.7723,12.89,2216.0,12.1
TURB_017,2024-06-04T11:00:00,34.5636,-115.7723,4.24,155.4,14.4
TURB_017,2024-06-04T12:00:00,34.5636,-115.7723,12.72,1990.1,10.8
TURB_017,2024-06-04T13:00:00,34.5636,-115.7723,10.69,1405.8,15.8
TURB_017,2024-06-04T14:00:00,34.5636,-115.7723,10.03,1001.2,16.2
TURB_017,2024-06-04T15:00:00,34.5636,-115.7723,11.49,1643.9,14.2
TURB_017,2024-06-04T16:00:00,34.5636,-115.7723,12.06,1279.8,25.3
TURB_017,2024-06-04T17:00:00,34.5636,-115.7723,2.88,-101.5,14.8
TURB_017,2024-06-04T18:00:00,34.5636,-115.7723,7.56,633.5,9.7
TURB_017,2024-06-04T19:00:00,34.5636,-115.7723,8.78,561.7,16.5
TURB_017,2024-06-04T20:00:00,34.5636,-115.7723,7.81,494.2,12.3
TURB_017,2024-06-04T21:00:00,34.5636,-115.7723,6.47,328.3,19.7
TURB_017,2024-06-04T22:00:00,34.5636,-115.7723,6.21,65.2,18.1
TURB_017,2024-06-04T23:00:00,34.5636,-115.7723,7.9,659.6,10.5
TURB_017,2024-06-05T00:00:00,34.5636,-115.7723,2.66,-87.7,11.2
TURB_017,2024-06-05T01:00:00,34.5636,-115.7723,7.76,340.6,18.7
TURB_017,2024-06-05T02:00:00,34.5636,-115.7723,7.14,393.4,15.8
TURB_017,2024-06-05T03:00:00,34.5636,-115.7723,8.58,627.9,17.6
TURB_017,2024-06-05T04:00:00,34.5636,-115.7723,5.61,456.7,13.8
TURB_017,2024-06-05T05:00:00,34.5636,-115.7723,4.07,104.8,10.7
TURB_017,2024-06-05T06:00:00,34.5636,-115.7723,10.0,1440.7,11.1
TURB_017,2024-06-05T07:00:00,34.5636,-115.7723,9.0,377.2,17.3
TURB_017,2024-06-05T08:00:00,34.5636,-115.7723,5.34,27.6,9.5
TURB_017,2024-06-05T09:00:00,34.5636,-115.7723,10.2,1261.6,15.1
TURB_017,2024-06-05T10:00:00,34.5636,-115.7723,5.41,476.0,11.2
TURB_017,2024-06-05T11:00:00,34.5636,-115.7723,1.51,95.1,9.5
TURB_017,2024-06-05T12:00:00,34.5636,-115.7723,10.97,1242.4,18.0
TURB_017,2024-06-05T13:00:00,34.5636,-115.7723,12.2,1576.1,12.2
TURB_017,2024-06-05T14:00:00,34.5636,-115.7723,7.77,777.1,11.7
TURB_017,2024-06-05T15:00:00,34.5636,-115.7723,6.22,335.9,12.1
TURB_017,2024-06-05T16:00:00,34.5636,-115.7723,8.46,294.7,26.1
TURB_017,2024-06-05T17:00:00,34.5636,-115.7723,3.96,-2.4,14.8
TURB_017,2024-06-05T18:00:00,34.5636,-115.7723,13.74,2327.9,24.9
TURB_017,2024-06-05T19:00:00,34.5636,-115.7723,10.27,1167.1,10.1
TURB_017,2024-06-05T20:00:00,34.5636,-115.7723,9.71,771.8,21.3
TURB_017,2024-06-05T21:00:00,34.5636,-115.7723,5.09,109.0,12.2
TURB_017,2024-06-05T22:00:00,34.5636,-115.7723,5.04,276.1,17.7
TURB_017,2024-06-05T23:00:00,34.5636,-115.7723,11.63,1215.9,20.3
TURB_017,2024-06-06T00:00:00,34.5636,-115.7723,15.52,3000.0,24.5
TURB_017,2024-06-06T01:00:00,34.5636,-115.7723,7.21,100.4,13.5
TURB_017,2024-06-06T02:00:00,34.5636,-115.7723,11.14,1216.6,12.0
TURB_017,2024-06-06T03:00:00,34.5636,-115.7723,9.78,936.2,17.9
TURB_017,2024-06-06T04:00:00,34.5636,-115.7723,8.71,757.5,12.8
TURB_017,2024-06-06T05:00:00,34.5636,-115.7723,8.7,471.9,21.4
TURB_017,2024-06-06T06:00:00,34.5636,-115.7723,6.1,452.4,13.8
TURB_017,2024-06-06T07:00:00,34.5636,-115.7723,8.61,538.4,9.9
TURB_017,2024-06-06T08:00:00,34.5636,-115.7723,2.77,-189.9,13.4
TURB_017,2024-06-06T09:00:00,34.5636,-115.7723,8.64,846.1,12.8
TURB_017,2024-06-06T10:00:00,34.5636,-115.7723,5.35,-135.1,17.4
TURB_017,2024-06-06T11:00:00,34.5636,-115.7723,12.15,2046.7,18.5
TURB_017,2024-06-06T12:00:00,34.5636,-115.7723,9.92,1314.4,16.7
TURB_017,2024-06-06T13:00:00,34.5636,-115.7723,9.94,917.5,8.2
TURB_017,2024-06-06T14:00:00,34.5636,-115.7723,5.95,208.6,15.3
TURB_017,2024-06-06T15:00:00,34.5636,-115.7723,13.78,2632.3,20.9
TURB_017,2024-06-06T16:00:00,34.5636,-115.7723,6.69,237.7,8.4
TURB_017,2024-06-06T17:00:00,34.5636,-115.7723,5.77,297.8,15.0
TURB_017,2024-06-06T18:00:00,34.5636,-115.7723,10.83,1306.1,13.2
TURB_017,2024-06-06T19:00:00,34.5636,-115.7723,14.44,2995.2,20.8
TURB_017,2024-06-06T20:00:00,34.5636,-115.7723,6.8,455.8,19.6
TURB_017,2024-06-06T21:00:00,34.5636,-115.7723,8.63,170.8,15.1
TURB_017,2024-06-06T22:00:00,34.5636,-115.7723,11.69,1703.6,17.2
TURB_017,2024-06-06T23:00:00,34.5636,-115.7723,2.83,-121.3,17.1
TURB_017,2024-06-07T00:00:00,34.5636,-115.7723,9.23,1029.6,14.3
TURB_017,2024-06-07T01:00:00,34.5636,-115.7723,9.22,786.4,10.1
TURB_017,2024-06-07T02:00:00,34.5636,-115.7723,1.23,88.1,15.9
TURB_017,2024-06-07T03:00:00,34.5636,-115.7723,6.15,-91.7,18.1
TURB_017,2024-06-07T04:00:00,34.5636,-115.7723,7.2,485.0,24.3
TURB_017,2024-06-07T05:00:00,34.5636,-115.7723,1.58,-136.0,14.0
TURB_017,2024-06-07T06:00:00,34.5636,-115.7723,12.36,1563.0,24.7
TURB_017,2024-06-07T07:00:00,34.5636,-115.7723,8.41,575.1,14.0
TURB_017,2024-06-07T08:00:00,34.5636,-115.7723,6.69,509.2,9.7
TURB_017,2024-06-07T09:00:00,34.5636,-115.7723,9.04,661.0,11.2
TURB_017,2024-06-07T10:00:00,34.5636,-115.7723,15.76,3000.0,18.1
TURB_017,2024-06-07T11:00:00,34.5636,-115.7723,11.41,1202.5,23.8
TURB_017,2024-06-07T12:00:00,34.5636,-115.7723,0.47,-153.6,12.7
TURB_017,2024-06-07T13:00:00,34.5636,-115.7723,9.75,969.2,14.2
TURB_017,2024-06-07T14:00:00,34.5636,-115.7723,7.96,309.5,7.5
TURB_017,2024-06-07T15:00:00,34.5636,-115.7723,10.18,1193.6,22.9
TURB_017,2024-06-07T16:00:00,34.5636,-115.7723,5.63,317.0,13.6
